"id1","id2","materials_1","ObjectTypes_1","materials_2","ObjectTypes_2","element_to_change","element_changed","partition","query"
"textile_018628","textile_063028","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | lli $ material tèxtil | gasa $ material tèxtil","tèxtil","damassè","gasa","test_id","change damask for gauze."
"textile_018628","textile_019614, textile_019658, textile_019707","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | aliatge $ metall | metall no fèrric | or $ material animal | material fibroinós | seda $ material tèxtil | lampàs $ material tèxtil","tèxtil","damassè","lampàs","test_id","change damask for lampas."
"textile_018628","textile_063028, textile_019568","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | lli $ material tèxtil | gasa $ material tèxtil","tèxtil","damassè","lli","test_id","change damask for awl."
"textile_018628","textile_055223, textile_020564","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","combinació de material animal orgànic i inorgànic | nacre $ material tèxtil | piqué $ material tèxtil","tèxtil","damassè","piqué","test_id","change damask for pique."
"textile_018628","textile_019203, textile_019568","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | aliatge $ material tèxtil | setí $ material animal | material fibroinós | seda $ material tèxtil | brocat | brocatell $ material tèxtil","tèxtil","damassè","setí","test_id","change damask for silk."
"textile_018628","textile_019050","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | tafetà $ material animal | material fibroinós | seda $ material tèxtil","tèxtil","damassè","tafetà","test_id","change damask for taffeta."
"textile_018628","textile_055234, textile_055254","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | chiffon $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","setí","chiffon","test_id","change silk for chiffon."
"textile_018628","textile_019351","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | metall no fèrric | or $ material tèxtil | fil $ material vegetal | fusta | fusta dura | amarant $ material animal | material fibroinós | seda $ fibra | fibra natural | fibra vegetal | cànem $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","setí","fil","test_id","change silk for thread."
"textile_018628","textile_063028","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | lli $ material tèxtil | gasa $ material tèxtil","tèxtil","setí","gasa","test_id","change silk for gauze."
"textile_018628","textile_019614, textile_019658, textile_019707","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | aliatge $ metall | metall no fèrric | or $ material animal | material fibroinós | seda $ material tèxtil | lampàs $ material tèxtil","tèxtil","setí","lampàs","test_id","change silk for lampas."
"textile_018628","textile_063028, textile_019568","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | lli $ material tèxtil | gasa $ material tèxtil","tèxtil","setí","lli","test_id","change silk for awl."
"textile_018628","textile_055223, textile_020564","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","combinació de material animal orgànic i inorgànic | nacre $ material tèxtil | piqué $ material tèxtil","tèxtil","setí","piqué","test_id","change silk for pique."
"textile_018628","textile_019050","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | tafetà $ material animal | material fibroinós | seda $ material tèxtil","tèxtil","setí","tafetà","test_id","change silk for taffeta."
"textile_018744","textile_018805","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | setí $ material tèxtil | domàs $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","damassè","domàs","test_id","change damask for dome."
"textile_018744","textile_019087, textile_019472","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | lli $ material animal | material de ceratina | pèl | llana | alpaca $ material animal | material de ceratina | pèl | llana $ material tèxtil","dibuix $ tèxtil","damassè","lli","test_id","change damask for awl."
"textile_018744","textile_018805, textile_019472, textile_019516, textile_019522, textile_019533","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | setí $ material tèxtil | domàs $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","damassè","setí","test_id","change damask for silk."
"textile_018744","textile_019516, textile_019522, textile_019533","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","setí","damassè","test_id","change silk for damask."
"textile_018744","textile_018805","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | setí $ material tèxtil | domàs $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","setí","domàs","test_id","change silk for dome."
"textile_018744","textile_019087, textile_019472","material tèxtil | setí $ material tèxtil | damassè $ material animal | material fibroinós | seda $ material tèxtil","dibuix $ tèxtil","material tèxtil | lli $ material animal | material de ceratina | pèl | llana | alpaca $ material animal | material de ceratina | pèl | llana $ material tèxtil","dibuix $ tèxtil","setí","lli","test_id","change silk for awl."
"textile_018796","textile_018817","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | domàs $ material animal | material fibroinós | seda $ galó $ material tèxtil","component de tèxtil | guarnició | galó $ dibuix $ tèxtil","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | domàs $ material animal | material fibroinós | seda $ galó $ material tèxtil","component de tèxtil | guarnició | galó $ dibuix $ tèxtil","domàs","setí","test_id","change dome for silk."
"textile_018796","textile_018817","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | domàs $ material animal | material fibroinós | seda $ galó $ material tèxtil","component de tèxtil | guarnició | galó $ dibuix $ tèxtil","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | domàs $ material animal | material fibroinós | seda $ galó $ material tèxtil","component de tèxtil | guarnició | galó $ dibuix $ tèxtil","setí","domàs","test_id","change silk for dome."
